gesture,image_path,predicted,confidence,correct,status,inference_ms
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_422438_aug_1_translation_gaussian_blur.jpg,Stop+Right,1.0000,1,ok,52.002
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_422438_aug_1_translation_gaussian_blur_aug_1_rotation_slight_zoom.jpg,Stop+Right,1.0000,1,ok,56.498
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_422438_aug_1_translation_gaussian_blur_aug_2_rotation.jpg,Stop+Right,1.0000,1,ok,53.755
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_422438_aug_1_translation_gaussian_blur_aug_3_translation.jpg,Stop+Right,1.0000,1,ok,34.613
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_422438_aug_1_translation_gaussian_blur_aug_4_perspective_brightness_contrast.jpg,Stop+Right,1.0000,1,ok,69.646
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_422438_aug_1_translation_gaussian_blur_aug_5_brightness_contrast.jpg,Stop+Right,1.0000,1,ok,33.271
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_422438_aug_2_color_jitter_gaussian_blur.jpg,Stop+Right,1.0000,1,ok,32.263
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_422438_aug_2_color_jitter_gaussian_blur_aug_1_color_jitter.jpg,Stop+Right,1.0000,1,ok,42.694
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_422438_aug_2_color_jitter_gaussian_blur_aug_2_rotation_slight_gaussian_noise.jpg,,,,no-landmarks,28.787
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_422438_aug_2_color_jitter_gaussian_blur_aug_3_rotation_slight.jpg,Stop+Right,1.0000,1,ok,67.031
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_422438_aug_2_color_jitter_gaussian_blur_aug_4_translation.jpg,Stop+Right,1.0000,1,ok,70.150
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_422438_aug_2_color_jitter_gaussian_blur_aug_5_color_jitter_gaussian_blur.jpg,Stop+Right,1.0000,1,ok,38.245
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_422438_aug_3_gaussian_blur.jpg,Stop+Right,1.0000,1,ok,52.532
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_422438_aug_3_shadow_perspective.jpg,Right,0.5858,0,ok,24.326
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_422438_aug_3_shadow_perspective_aug_1_perspective_brightness_contrast.jpg,Right,0.5593,0,ok,24.768
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_422438_aug_3_shadow_perspective_aug_2_rotation_shadow.jpg,,,,no-landmarks,30.600
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_422438_aug_3_shadow_perspective_aug_3_gaussian_noise.jpg,,,,no-landmarks,24.985
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_422438_aug_3_shadow_perspective_aug_4_color_jitter.jpg,Stop+Right,1.0000,1,ok,68.130
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_422438_aug_3_shadow_perspective_aug_5_translation_gaussian_blur.jpg,Right,0.5747,0,ok,25.736
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_422438_aug_4_gaussian_noise.jpg,,,,no-landmarks,34.922
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_422438_aug_4_gaussian_noise_aug_1_gaussian_blur.jpg,,0.4270,0,low-confidence,23.901
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_422438_aug_4_gaussian_noise_aug_2_shadow_perspective.jpg,,,,no-landmarks,29.258
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_422438_aug_4_gaussian_noise_aug_3_rotation_shadow.jpg,,,,no-landmarks,31.299
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_422438_aug_4_gaussian_noise_aug_4_perspective_brightness_contrast.jpg,,,,no-landmarks,30.305
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_422438_aug_4_gaussian_noise_aug_5_brightness_contrast.jpg,,,,no-landmarks,26.364
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_422438_aug_4_shadow.jpg,Stop+Right,1.0000,1,ok,63.211
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_422438_aug_5_gaussian_blur.jpg,Stop+Right,1.0000,1,ok,37.947
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_422438_aug_5_gaussian_blur_aug_1_translation.jpg,Stop+Right,1.0000,1,ok,59.422
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_422438_aug_5_gaussian_blur_aug_2_color_jitter.jpg,Stop+Right,1.0000,1,ok,67.537
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_422438_aug_5_gaussian_blur_aug_3_gaussian_noise_translation.jpg,,,,no-landmarks,29.854
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_422438_aug_5_gaussian_blur_aug_4_rotation_slight_gaussian_noise.jpg,,,,no-landmarks,27.657
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_422438_aug_5_gaussian_blur_aug_5_shadow_perspective.jpg,Stop+Right,1.0000,1,ok,67.991
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_422438_aug_5_zoom.jpg,Stop+Right,1.0000,1,ok,38.663
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_631266.jpg,Stop+Right,1.0000,1,ok,51.136
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_631266_aug_1_gaussian_blur.jpg,Stop+Right,1.0000,1,ok,39.859
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_631266_aug_2_shadow.jpg,Stop+Right,1.0000,1,ok,60.181
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_631266_aug_2_shadow_aug_1_translation.jpg,Stop+Right,1.0000,1,ok,50.434
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_631266_aug_2_shadow_aug_2_perspective_brightness_contrast.jpg,Stop+Right,1.0000,1,ok,56.436
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_631266_aug_2_shadow_aug_3_gaussian_noise_translation.jpg,,,,no-landmarks,18.983
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_631266_aug_2_shadow_aug_4_rotation_brightness_contrast.jpg,Stop+Right,1.0000,1,ok,36.277
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_631266_aug_2_shadow_aug_5_translation_gaussian_blur.jpg,Stop+Right,1.0000,1,ok,68.171
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_631266_aug_3_gaussian_noise.jpg,,,,no-landmarks,25.112
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_631266_aug_3_gaussian_noise_aug_1_translation_gaussian_blur.jpg,,,,no-landmarks,13.133
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_631266_aug_3_gaussian_noise_aug_2_gaussian_noise_translation.jpg,,,,no-landmarks,32.163
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_631266_aug_3_gaussian_noise_aug_3_shadow_perspective.jpg,,,,no-landmarks,29.787
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_631266_aug_3_gaussian_noise_aug_4_shadow.jpg,,,,no-landmarks,28.501
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_631266_aug_3_gaussian_noise_aug_5_rotation_brightness_contrast.jpg,,,,no-landmarks,30.492
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_631266_aug_3_rotation_shadow.jpg,Stop+Right,1.0000,1,ok,54.521
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_631266_aug_4_color_jitter_gaussian_blur.jpg,Stop+Right,1.0000,1,ok,35.306
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_631266_aug_4_gaussian_blur.jpg,Stop+Right,1.0000,1,ok,40.768
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_631266_aug_4_gaussian_blur_aug_1_gaussian_noise_translation.jpg,,,,no-landmarks,26.358
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_631266_aug_4_gaussian_blur_aug_2_rotation_slight.jpg,Stop+Right,1.0000,1,ok,57.373
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_631266_aug_4_gaussian_blur_aug_3_zoom_color_jitter.jpg,Stop+Right,1.0000,1,ok,53.388
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_631266_aug_4_gaussian_blur_aug_4_color_jitter_gaussian_blur.jpg,Stop+Right,1.0000,1,ok,58.026
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_631266_aug_4_gaussian_blur_aug_5_translation_gaussian_blur.jpg,Stop+Right,1.0000,1,ok,79.701
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_631266_aug_5_rotation.jpg,Stop+Right,1.0000,1,ok,50.358
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_631266_aug_5_translation_gaussian_blur.jpg,Stop+Right,1.0000,1,ok,82.282
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_631266_aug_5_translation_gaussian_blur_aug_1_rotation_slight_gaussian_noise.jpg,,,,no-landmarks,26.132
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_631266_aug_5_translation_gaussian_blur_aug_2_rotation_shadow.jpg,,0.4232,0,low-confidence,48.478
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_631266_aug_5_translation_gaussian_blur_aug_3_gaussian_blur.jpg,Stop+Right,1.0000,1,ok,57.427
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_631266_aug_5_translation_gaussian_blur_aug_4_zoom_color_jitter.jpg,Stop+Right,1.0000,1,ok,53.592
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_631266_aug_5_translation_gaussian_blur_aug_5_translation_gaussian_blur.jpg,Stop+Right,1.0000,1,ok,36.049
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_871454.jpg,Stop+Right,1.0000,1,ok,34.855
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_871454_aug_1_rotation_shadow.jpg,Stop+Right,1.0000,1,ok,49.177
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_871454_aug_1_rotation_shadow_aug_1_gaussian_blur.jpg,Stop+Right,1.0000,1,ok,55.787
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_871454_aug_1_rotation_shadow_aug_2_translation_gaussian_blur.jpg,Stop+Right,1.0000,1,ok,34.461
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_871454_aug_1_rotation_shadow_aug_3_rotation.jpg,Stop+Right,1.0000,1,ok,35.726
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_871454_aug_1_rotation_shadow_aug_4_translation.jpg,Stop+Right,1.0000,1,ok,35.431
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_871454_aug_1_rotation_shadow_aug_5_rotation_slight.jpg,Stop+Right,1.0000,1,ok,41.205
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_871454_aug_1_zoom.jpg,Stop+Right,1.0000,1,ok,59.568
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_871454_aug_2_shadow.jpg,,,,no-landmarks,15.574
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_871454_aug_2_shadow_aug_1_translation.jpg,,,,no-landmarks,35.427
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_871454_aug_2_shadow_aug_2_rotation_brightness_contrast.jpg,,,,no-landmarks,29.863
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_871454_aug_2_shadow_aug_3_rotation_shadow.jpg,,,,no-landmarks,44.782
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_871454_aug_2_shadow_aug_4_gaussian_noise.jpg,,,,no-landmarks,14.696
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_871454_aug_2_shadow_aug_5_shadow_perspective.jpg,,,,no-landmarks,17.801
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_871454_aug_3_gaussian_noise_translation.jpg,,,,no-landmarks,54.458
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_871454_aug_3_gaussian_noise_translation_aug_1_translation.jpg,,,,no-landmarks,29.558
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_871454_aug_3_gaussian_noise_translation_aug_2_color_jitter.jpg,,,,no-landmarks,28.850
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_871454_aug_3_gaussian_noise_translation_aug_3_shadow.jpg,,,,no-landmarks,29.109
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_871454_aug_3_gaussian_noise_translation_aug_4_rotation_slight_zoom.jpg,,,,no-landmarks,13.492
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_871454_aug_3_gaussian_noise_translation_aug_5_zoom.jpg,,,,no-landmarks,33.663
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_871454_aug_3_rotation_brightness_contrast.jpg,Stop+Right,1.0000,1,ok,45.558
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_871454_aug_4_rotation_brightness_contrast.jpg,Stop+Right,1.0000,1,ok,61.292
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_871454_aug_4_rotation_brightness_contrast_aug_1_rotation_slight_gaussian_noise.jpg,,,,no-landmarks,14.361
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_871454_aug_4_rotation_brightness_contrast_aug_2_gaussian_blur.jpg,Stop+Right,1.0000,1,ok,35.054
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_871454_aug_4_rotation_brightness_contrast_aug_3_rotation_shadow.jpg,Stop+Right,1.0000,1,ok,35.469
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_871454_aug_4_rotation_brightness_contrast_aug_4_rotation.jpg,Stop+Right,1.0000,1,ok,40.119
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_871454_aug_4_rotation_brightness_contrast_aug_5_translation_gaussian_blur.jpg,Stop+Right,1.0000,1,ok,48.814
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_871454_aug_4_translation_gaussian_blur.jpg,Stop+Right,1.0000,1,ok,75.057
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_871454_aug_5_gaussian_noise_translation.jpg,,,,no-landmarks,22.611
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_871454_aug_5_perspective_brightness_contrast.jpg,Stop+Right,1.0000,1,ok,55.967
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_871454_aug_5_perspective_brightness_contrast_aug_1_shadow_perspective.jpg,,0.4153,0,low-confidence,31.854
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_871454_aug_5_perspective_brightness_contrast_aug_2_gaussian_blur.jpg,Stop+Right,1.0000,1,ok,40.605
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_871454_aug_5_perspective_brightness_contrast_aug_3_translation_gaussian_blur.jpg,Stop+Right,1.0000,1,ok,63.791
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_871454_aug_5_perspective_brightness_contrast_aug_4_rotation_slight.jpg,Stop+Right,1.0000,1,ok,87.195
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151710_871454_aug_5_perspective_brightness_contrast_aug_5_rotation_brightness_contrast.jpg,Stop+Right,1.0000,1,ok,35.439
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151711_097270.jpg,Stop+Right,1.0000,1,ok,64.918
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151711_097270_aug_1_gaussian_blur.jpg,Stop+Right,1.0000,1,ok,55.766
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151711_097270_aug_1_perspective.jpg,Stop+Right,1.0000,1,ok,53.837
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151711_097270_aug_1_perspective_aug_1_perspective.jpg,Stop+Right,1.0000,1,ok,59.715
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151711_097270_aug_1_perspective_aug_2_color_jitter_gaussian_blur.jpg,Stop+Right,1.0000,1,ok,43.125
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151711_097270_aug_1_perspective_aug_3_rotation_slight_zoom.jpg,Stop+Right,1.0000,1,ok,37.609
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151711_097270_aug_1_perspective_aug_4_rotation.jpg,Stop+Right,1.0000,1,ok,71.023
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151711_097270_aug_1_perspective_aug_5_rotation_brightness_contrast.jpg,Stop+Right,1.0000,1,ok,55.446
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151711_097270_aug_2_shadow.jpg,Stop+Right,1.0000,1,ok,39.749
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151711_097270_aug_2_shadow_aug_1_color_jitter_gaussian_blur.jpg,Stop+Right,1.0000,1,ok,58.637
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151711_097270_aug_2_shadow_aug_2_rotation_slight_zoom.jpg,Stop+Right,1.0000,1,ok,32.406
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151711_097270_aug_2_shadow_aug_3_gaussian_noise_translation.jpg,,,,no-landmarks,28.416
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151711_097270_aug_2_shadow_aug_4_gaussian_noise.jpg,,,,no-landmarks,17.525
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151711_097270_aug_2_shadow_aug_5_rotation_slight.jpg,Stop+Right,1.0000,1,ok,73.433
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151711_097270_aug_2_zoom_color_jitter.jpg,Stop+Right,1.0000,1,ok,69.910
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151711_097270_aug_3_perspective_brightness_contrast.jpg,Stop+Right,1.0000,1,ok,60.576
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151711_097270_aug_3_perspective_brightness_contrast_aug_1_gaussian_noise.jpg,,,,no-landmarks,25.997
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151711_097270_aug_3_perspective_brightness_contrast_aug_2_gaussian_blur.jpg,Stop+Right,1.0000,1,ok,35.432
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151711_097270_aug_3_perspective_brightness_contrast_aug_3_shadow_perspective.jpg,Stop+Right,1.0000,1,ok,57.820
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151711_097270_aug_3_perspective_brightness_contrast_aug_4_gaussian_noise_translation.jpg,,,,no-landmarks,31.100
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151711_097270_aug_3_perspective_brightness_contrast_aug_5_rotation_shadow.jpg,Stop+Right,1.0000,1,ok,64.562
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151711_097270_aug_3_rotation_brightness_contrast.jpg,Stop+Right,1.0000,1,ok,55.513
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151711_097270_aug_4_rotation_slight_gaussian_noise.jpg,,,,no-landmarks,22.078
Stop+Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Stop+Right/Stop+Right_20251117_151711_097270_aug_5_gaussian_noise_translation.jpg,,,,no-landmarks,29.098
